,Data,Username,Tweet,URL,Respostas,Retweets,Likes
90,2021-07-05 22:10:41+00:00,mandetta,A inflação está pesando demais no bolso dos mais pobres. A realidade é cruel. Apenas prorrogar o auxílio emergencial é amplamente insuficiente. É insuficiente para agora e é insuficiente para o futuro. Cadê as políticas de longo prazo de combate à pobreza?,https://twitter.com/mandetta/status/1412172103583944718,3411,301,5834
91,2021-07-03 12:00:09+00:00,mandetta,A reforma política é muito necessária para que o Brasil resgate a harmonia e tenha menos confusão e divisão. Precisamos de mudanças para que nosso país volte a ter esperança e consiga sair dessas crises que estamos passando. #2022EmDebate Confira: https://t.co/MRRs5a4d9C,https://twitter.com/mandetta/status/1411293682406469633,157,39,895
92,2021-07-02 17:10:34+00:00,mandetta,"O Brasil tem um potencial energético, solar e eólico que não é aproveitado. Não se pode cometer os erros de monopólio do passado. É preciso investir em uma agenda ambiental e energética para que possamos diminuir o preço da conta de energia. #2022EmDebate  https://t.co/209gv1phIe",https://twitter.com/mandetta/status/1411009414425939972,50,24,463
93,2021-07-02 13:36:54+00:00,mandetta,"A arma contra doenças causadas por vírus é VACINA! Era óbvio que o país precisaria de um planejamento. Nos privaram de vacinas, atrasaram as vacinas e negociaram em cima das vacinas. Esse é o principal crime desse governo! #2022EmDebate. Confira:   https://t.co/aEwpRQcBmw",https://twitter.com/mandetta/status/1410955642915938304,103,39,544
94,2021-07-02 12:52:46+00:00,mandetta,"Reitero aqui a minha admiração pelo governador @EduardoLeite_. Ontem tivemos a oportunidade de debater e ficou claro que, além de coragem, tem disposição pra união.",https://twitter.com/mandetta/status/1410944539158892547,115,94,3371
95,2021-07-02 10:31:08+00:00,mandetta,O atual cenário é um dos piores possíveis. Os últimos governos deixaram milhões de desempregados e a imagem do país imersa em escândalos. Nós podemos mudar! Tem muita gente que quer fazer o melhor por essa nação. Vamos juntos! #2022EmDebate Confira: https://t.co/I4dkzv6G4p,https://twitter.com/mandetta/status/1410908896475156482,431,66,1479
96,2021-07-01 21:25:18+00:00,mandetta,"O 1º Debate dos Presidenciáveis do Centro Democrático, realizado pelo @Estadao, já vai começar. Estaremos ao vivo em 5 minutos! #2022EmDebate
💻 Link para assistir: https://t.co/NALUcSPhXr",https://twitter.com/mandetta/status/1410711133854572547,126,22,405
97,2021-07-01 12:52:40+00:00,mandetta,"Olá, meus amigos!
Hoje, estarei no 1º Debate dos Presidenciáveis do Centro Democrático realizado pelo @Estadao. Vamos discutir os desafios da pandemia e os caminhos para a retomada econômica. #2022EmDebate
🗓️Hoje, às 18h30
💻 Assista ao vivo:
 
https://t.co/NALUcSPhXr",https://twitter.com/mandetta/status/1410582126643367945,116,38,666
98,2021-06-30 16:14:52+00:00,mandetta,"A primeira linha de defesa tem que ser do próprio órgão. Isso melhorou muitos processos internos, porque eram classificados de acordo com o risco de mau uso do dinheiro. Devia ser o básico na máquina pública. Eu fiz a minha parte.",https://twitter.com/mandetta/status/1410270622626816011,13,23,385
99,2021-06-30 16:14:52+00:00,mandetta,"As transferências eram feitas com códigos identificadores, que podiam ser rastreados pelo Ministério Público e pelo Tribunal de Contas. Por isso, aconteceram operações da Polícia Federal em Estados e Municípios com tanta rapidez. +",https://twitter.com/mandetta/status/1410270620953321478,8,23,390
100,2021-06-30 16:14:51+00:00,mandetta,"Os mecanismos internos que criei para coibir a corrupção foram ainda mais sofisticados com o dinheiro destinado para a pandemia. Na época, me reuni com @SF_Moro e trouxe para dentro da Saúde um especialista do Ministério da Justiça. +",https://twitter.com/mandetta/status/1410270619019661313,8,20,234
101,2021-06-30 16:14:51+00:00,mandetta,"Quando ministro, estruturei um departamento inteiro para evitar a corrupção. Essa estrutura não existia. Foi o primeiro ministério a criar algo do tipo. Todas as minhas reuniões eram a portas abertas e gravadas. O combate à corrupção começa pelo exemplo de quem lidera + https://t.co/zWQfbsVjN8",https://twitter.com/mandetta/status/1410270616750600193,415,138,1916
102,2021-06-30 13:04:54+00:00,mandetta,"@OTavioFilho2 Pra vc ver a importância de exemplo e liderança. Quando ministro, estruturei um departamento inteiro para evitar corrupção. Reuniões eram abertas e gravadas. Contratei pessoas com perfil técnico, montei estruturas de controle. Não posso responder pelo que aconteceu depois que saí",https://twitter.com/mandetta/status/1410222816000151560,33,2,86
103,2021-06-30 01:39:17+00:00,mandetta,"Cai a desculpa de que o problema na saúde era logística. Transparece o tráfico de interesses escusos, típicos do toma lá dá cá que este governo dizia combater. Fatos graves . Esclareçam!",https://twitter.com/mandetta/status/1410050272169279488,976,820,12251
104,2021-06-28 13:16:14+00:00,mandetta,"Parabéns, governador @ronaldocaiado, pela captura de Lázaro. O Brasil precisa de pulso firme contra o crime, de rigor com os criminosos.",https://twitter.com/mandetta/status/1409500892395606018,273,46,2084
105,2021-06-26 00:48:33+00:00,mandetta,"Imunidade de rebanho e isolamento vertical eram as vozes das trevas, entre elas Paulo Guedes. Induziram o  governo a optar  pela economia em detrimento da vida. Pequenos. Desonesto intelectualmente e merencório animador de mercado , erra mais uma vez.",https://twitter.com/mandetta/status/1408587953870356483,1158,483,7603
106,2021-06-25 23:07:06+00:00,mandetta,"Ontem no @flowpdc me perguntaram se eu sou a favor da privatização do SUS. É pura fake news. Primeiramente, o SUS é uma das grandes conquistas da Constituição de 1988. Ele não pode ser privatizado. Veja minha resposta no vídeo: https://t.co/CgT6vNa9H6",https://twitter.com/mandetta/status/1408562424865755148,42,33,728
107,2021-06-24 23:22:59+00:00,mandetta,"Começou o papo no @flowpdc 👇
https://t.co/2CZYo0fZsN",https://twitter.com/mandetta/status/1408204034763280389,16,14,198
108,2021-06-24 12:37:34+00:00,mandetta,"Olá, meus amigos.
Hoje, quinta-feira, vou participar do @flowpdc às 20h! Avise todo mundo e não perca #MandettaNoFlow https://t.co/e3XN1MAAxQ",https://twitter.com/mandetta/status/1408041610651262979,87,84,1769
109,2021-06-22 21:07:25+00:00,mandetta,"Enquanto não atacarmos as outras formas da pobreza (educação, habitação, segurança alimentar, etc), o país pode gerar a riqueza que for, que o pobre continuará sem emprego, porque não tem escolaridade. Precisamos discutir já um projeto de futuro solidário e justo",https://twitter.com/mandetta/status/1407445140764082176,26,12,362
110,2021-06-22 21:07:24+00:00,mandetta,"Criou-se uma porta de entrada grande para o Bolsa Família, mas não conseguimos criar estradas de saída para um sistema de inclusão real. O presidente comemora o aumento do número de pessoas no programa, quando deveríamos estar comemorando o contrário +",https://twitter.com/mandetta/status/1407445137739952129,9,10,340
111,2021-06-22 21:07:24+00:00,mandetta,"Tivemos um auxílio emergencial insuficiente e muito mal pensado, que foi interrompido e praticamente forçou uma segunda onda do Covid-19, ao obrigar as pessoas a irem para as ruas. E de resto, temos uma continuação da gestão política do pobre. +",https://twitter.com/mandetta/status/1407445135441510406,15,4,85
112,2021-06-22 21:07:23+00:00,mandetta,"A pandemia escancarou uma mentalidade política perversa, que atravessou governos e ameaça continuar. Não temos política sustentável para deter a pobreza. Mesmo que a economia se recupere no pós-vacina, será de forma desigual. E não temos plano de reparação https://t.co/jJ36XAb4MX",https://twitter.com/mandetta/status/1407445132476141575,305,73,924
113,2021-06-22 20:22:48+00:00,mandetta,"@ECantanhede O que eu não consegui fazer foi mostrar a gravidade do erro que se estava cometendo. Embora eu tenha dito para o presidente, na casa dele (e via carta), que se optássemos pela negligência, chegaríamos a esse número tenebroso, eu não consegui convencê-lo. Lamento muito.",https://twitter.com/mandetta/status/1407433914294153219,34,13,306
114,2021-06-21 20:45:25+00:00,mandetta,É preciso sabedoria para liderar o país. É preciso ter respeito com a imprensa. É preciso alma para estar junto. É preciso sensibilidade para pacificar. E um presidente desequilibrado não é preciso.,https://twitter.com/mandetta/status/1407077215775432721,1519,817,12741
115,2021-06-19 20:10:02+00:00,mandetta,"Meio milhão de mortos. É dor demais. A ausência de liderança não apenas provocou uma tragédia muito maior do que deveria ser, como já prepara a ressaca futura. Deveríamos estar planejando o pós-vacina e a reparação da sociedade, em todas as áreas atingidas. Mas seguimos à deriva",https://twitter.com/mandetta/status/1406343538271457281,1395,715,9482
116,2021-06-18 18:52:25+00:00,mandetta,Parabéns Fernando Henrique Cardoso por seus 90 anos. E também por sua história de trabalho em favor do Brasil e pela certeza de sua futura colaboração para reconstruir e pacificar o país @FHC,https://twitter.com/mandetta/status/1405961617314136069,101,38,1607
117,2021-06-18 16:42:42+00:00,mandetta,Os pobres têm direito à dignidade alimentar. Não se pode retroceder na política nacional de segurança alimentar. A Lei Orgânica da Segurança Alimentar define alimentação saudável para a população e não restos e sobras de pratos de restaurantes.,https://twitter.com/mandetta/status/1405928971930378242,153,164,2348
118,2021-06-16 18:36:44+00:00,mandetta,"@LucianoHuck @PBiaL Amigo, conheço seu compromisso com o Brasil e sei que, em qualquer condição, você continuará trabalhando por um país mais unido, livre de corrupção e que ofereça oportunidades reais para todos",https://twitter.com/mandetta/status/1405232893853589513,131,5,328
119,2021-06-16 00:45:33+00:00,mandetta,@thelminha 👆,https://twitter.com/mandetta/status/1404963323251236864,16,3,100
120,2021-06-15 23:33:23+00:00,mandetta,"O que seria do Brasil na pandemia sem o SUS?Eu e @thelma conversamos com @lfdavilaoficial sobre o desafio. No começo, a porta de entrada tinha que ser atenção primária. Mas tínhamos que arrumar os hospitais. Por isso, abrimos 15mil leitos de UTI em 38 dias https://t.co/hegoTE0ppS",https://twitter.com/mandetta/status/1404945159658295298,107,25,736
121,2021-06-15 20:55:19+00:00,mandetta,"Comida, remédio, gás, energia elétrica. Quando esses preços sobem, quem sofre são os mais pobres. O cenário é cruel com os mais vulneráveis: inflação em alta e desemprego. Para resolver essa equação, precisamos de união e projeto. Do contrário, seguiremos sendo um país desigual https://t.co/a27pSoROoA",https://twitter.com/mandetta/status/1404905380048736263,506,161,2192
122,2021-06-11 11:17:14+00:00,mandetta,"@joaoamoedonovo Mais que nunca precisamos de lideranças como você, amigo. Sigamos juntos na construção de um projeto para um Brasil livre de corrupção e de privilégios.",https://twitter.com/mandetta/status/1403310352671072260,438,82,3033
123,2021-05-31 19:30:53+00:00,mandetta,A Cova  América chega bem mais rápido que as vacinas e o bom senso. Gol contra a vida. Só o vírus comemora.,https://twitter.com/mandetta/status/1399448315226435586,1151,920,10568
124,2021-05-31 17:29:24+00:00,mandetta,"Pandemia em expansão. Brasil é, neste momento, um grande covidário. Hoje ficamos sabendo que o Brasil vai sediar a ""Cova América"". Um total cinismo em relação ao que está acontecendo. Inacreditável.",https://twitter.com/mandetta/status/1399417742051119105,1826,720,7805
125,2021-05-20 20:04:39+00:00,mandetta,"Lavem as mãos. Usem máscara. Se puder, não aglomerem. Quem tiver a chance: VACINE.  Fé para nos dar forças, ciência para superarmos.
#EuMeCuido",https://twitter.com/mandetta/status/1395470547761483776,3052,695,12167
126,2021-05-19 17:31:48+00:00,mandetta,@Luiscmrib Porque já tem muita gente que deveria falar se escondendo em proteção judicial para ficar calado.,https://twitter.com/mandetta/status/1395069690653941760,273,37,1416
127,2021-05-19 17:19:59+00:00,mandetta,"Dia D , hora H. Omissão cumprida.",https://twitter.com/mandetta/status/1395066717802536966,2058,1541,16889
128,2021-05-16 13:29:08+00:00,mandetta,"Tristeza. @brunocovas, meu colega de Legislatura, homem público de valores, íntegro. Lutou o bom combate. Que possa descansar em paz após essa batalha. E que Deus conforte o coração dos familiares e amigos. https://t.co/Qzp4PN5R5e",https://twitter.com/mandetta/status/1393921458347380740,121,150,8753
129,2021-05-14 22:58:59+00:00,mandetta,Silencio para 430000 mortes? Silêncio fala. Silêncio grita. Silêncio denuncia . Silêncio confessa. Silêncio envergonha. Silêncio!,https://twitter.com/mandetta/status/1393340092241092613,3506,1504,16565
130,2021-05-07 16:17:09+00:00,mandetta,O que diferencia uma sociedade civilizada da barbárie é a promoção de justiça. Jacarezinho é a síntese da barbárie. Esclarecer os fatos e corrigir as causas se impõe.,https://twitter.com/mandetta/status/1390702250960490498,2530,235,5596
131,2021-05-06 13:37:38+00:00,mandetta,“Há anos que o SUS precisava de um trabalho técnico. Foram muitos anos que o Ministério da Saúde foi usado como instrumento de barganha. Foi muito importante o meu primeiro ano no Ministério para melhorar a capacidade de resposta do SUS”  –  Assista aqui: https://t.co/3X9OEWFfaw,https://twitter.com/mandetta/status/1390299719436435470,416,41,1060
132,2021-05-05 14:04:18+00:00,mandetta,"Aqui é ciência.
https://t.co/HrDbMsS10b",https://twitter.com/mandetta/status/1389944042042052610,1503,153,3217
133,2021-04-30 20:01:38+00:00,mandetta,@cirogomes @alexandrekalil @antonionetopdt @marciofrancasp Projeto de nação se constrói com diálogo. Vamos nessa. Até mais tarde!,https://twitter.com/mandetta/status/1388222028919017475,105,71,1318
134,2021-04-29 17:05:15+00:00,mandetta,"400 mil. Não é só um número. Não pode ser. Dentro da crença de cada um, rezem pelo conforto das famílias enlutadas. Fé para nos dar forças, ciência para nos salvar. É o único caminho.",https://twitter.com/mandetta/status/1387815254839676937,1354,410,6337
135,2021-04-27 00:50:12+00:00,mandetta,"@Julio_cesarcs @pedrodoria @cirogomes @camposmello Boa leitura, Cesar! Depois me diga o que achou.",https://twitter.com/mandetta/status/1386845098172891143,14,0,47
136,2021-04-22 17:38:07+00:00,mandetta,"O discurso do presidente na Cúpula de Líderes sobre o Clima seria ótimo para um início do mandato. Infelizmente, hoje, está sendo recebido com total ceticismo. Para vexame do Brasil. Como acreditar em quem falava e fazia o exato oposto até ontem? https://t.co/XiMu1FWLZ3",https://twitter.com/mandetta/status/1385286809471565825,305,84,897
137,2021-04-21 12:24:33+00:00,mandetta,"@JoaoEnsina @VillaMarcovilla @tvcultura @arthurmoledoval @CanalMyNews @o_antagonista @sandraannenberg @GenPeternelli @deltanmd @AmendoncaAGU João, que legal seu trabalho! Seria uma honra pra mim ter um desenho seu. Você poderia fazê-lo?",https://twitter.com/mandetta/status/1384845510759141377,10,2,176
138,2021-04-20 19:21:21+00:00,mandetta,"A pandemia em 2021 será muito mais letal do que foi no ano passado. A insuficiência de investimentos pode ser uma das razões, e é importante que a CPI da Covid analise bem este assunto: https://t.co/DviEZGsdpK",https://twitter.com/mandetta/status/1384588015201312770,280,123,1206
139,2021-04-20 14:03:04+00:00,mandetta,"Minha recomendação para pais e mães: fiquem atentos aos sinais de dificuldade de enxergar dos filhos. E consultem um especialista sempre que possível, isso pode fazer uma grande diferença no desenvolvimento da criança. 
https://t.co/UbXodQjmei",https://twitter.com/mandetta/status/1384507913037832194,97,36,620
140,2021-04-19 17:05:00+00:00,mandetta,Parabenizo a iniciativa do consórcio de veículos de imprensa. Só existe um caminho para vencermos essa pandemia: a vacinação. Mesmo aqueles que se posicionavam contra os imunizantes já parecem estar convencidos disso. https://t.co/ca9cAhLkpJ,https://twitter.com/mandetta/status/1384191312966995976,155,58,1006
141,2021-04-19 13:30:16+00:00,mandetta,"Se empresas disputarem a compra de vacinas com os governos, o resultado pode ser a inflação dos imunizantes. É por isso que as prioridades devem ser definidas através de políticas públicas. Sempre lembrando: o risco é biológico, não ocupacional. https://t.co/ZIuYLHFbAI",https://twitter.com/mandetta/status/1384137273894084615,61,40,568
142,2021-04-17 14:01:14+00:00,mandetta,"Participo agora da @brazil_conf, no painel que debate o fortalecimento do SUS. Você pode assistir ao vivo aqui: https://t.co/2gG8Bh9Ud1",https://twitter.com/mandetta/status/1383420289472602118,109,23,400
143,2021-04-16 13:45:55+00:00,mandetta,"A Ciência traz novamente notícias muito promissoras. Estudos adicionais ainda precisam ser feitos, incluindo um número maior de gestantes e outras vacinas. Mas devemos comemorar cada descoberta que nos ajude a combater essa pandemia. https://t.co/lyMDHwSkSN",https://twitter.com/mandetta/status/1383054047750590466,42,32,533
144,2021-04-16 01:01:55+00:00,mandetta,"Como cidadão, lamento o que aparece aos nossos olhos como um desmonte das ações de combate à corrupção. A Lava Jato recuperou bilhões. Que ninguém se engane: a decisão do Supremo não é um atestado de inocência do Lula ou do PT. Foi sobre procedimentos, não sobre mérito.",https://twitter.com/mandetta/status/1382861781954129920,1334,478,6557
145,2021-04-15 14:42:42+00:00,mandetta,"No começo da pandemia, eu defendi um único caminho para enfrentarmos essa doença: o da Ciência. Optaram pela má política. Todos nós estamos pagando o preço por essa escolha errada.
https://t.co/UDSaWKNnEN",https://twitter.com/mandetta/status/1382705949597655042,855,213,2848
146,2021-04-15 11:54:58+00:00,mandetta,"Vocês lembram das nossas coletivas no Ministério da Saúde? João Gabbardo (@GabbardoJoao), Wanderson de Oliveira e eu vamos aproveitar e tirar dúvidas sobre a vacinação aqui no Brasil. Amanhã, às 17h, no meu Instagram: https://t.co/y3DwFaE2oP Contamos com a participação de todos! https://t.co/0ZroOZy7UU",https://twitter.com/mandetta/status/1382663739632185345,372,218,2784
147,2021-04-15 11:44:13+00:00,mandetta,"Esse tipo de decisão passa uma sensação de desconexão com a realidade da maior parte dos brasileiros, especialmente os que estão nas camadas mais pobres. Gestores precisam dar o exemplo. https://t.co/vIV3swxAo6",https://twitter.com/mandetta/status/1382661032334737411,62,46,457
148,2021-04-14 14:43:41+00:00,mandetta,"Famílias passando necessidade, inflação altíssima, descontrole da pandemia e desesperança. E um gestor público, que deveria dar o exemplo, achando que gastar milhões em férias não é nada. Vai gastar mais nas próximas. Uma coisa dessas chega a ser imoral. 
https://t.co/7OaVgnSCQf",https://twitter.com/mandetta/status/1382343810303295492,472,222,2228
149,2021-04-14 13:19:09+00:00,mandetta,"Aumentar a produção de doses, respeitando a propriedade intelectual e premiando a pesquisa, é o grande desafio da humanidade neste momento. Enquanto não vacinarmos as oito bilhões de pessoas do planeta, o vírus não vai dar trégua. https://t.co/9BvDTg5lti",https://twitter.com/mandetta/status/1382322535807778823,91,30,321
150,2021-04-14 11:42:10+00:00,mandetta,"A pandemia trouxe impactos terríveis para os brasileiros. O auxílio emergencial nunca deveria ter sido pausado. Volta agora, em valor muito baixo para o tamanho da crise social. A falta de planejamento custa sofrimento e agonia das famílias. https://t.co/UgiEdCtkuc",https://twitter.com/mandetta/status/1382298130172030976,329,79,1180
151,2021-04-09 20:13:43+00:00,mandetta,"Eu sou ortopedista pediátrico e esse caso do menino Henry deixa um alerta: violência contra crianças é mais comum do que a gente pensa. Quando a criança não quiser ficar sozinha com um adulto, leve-a a sério.",https://twitter.com/mandetta/status/1380614925077381124,307,817,10504
152,2021-04-09 15:24:24+00:00,mandetta,"Longe da frieza dos números, as pessoas estão passando fome. O drama poderia ser muito menor, se o presidente e ministros tivessem levado essa pandemia a sério. O auxílio não podia ter sido interrompido. Foram avisados da 2ª onda, mas preferiram não acreditar na Ciência. https://t.co/M5bbpSpcGg",https://twitter.com/mandetta/status/1380542114749153282,440,132,1581
153,2021-04-09 01:05:01+00:00,mandetta,A sociedade é quem ganha com a CPI da Covid. Precisamos esclarecer os atos praticados e as consequências tão penosas para os brasileiros. https://t.co/FOAgnjBexB,https://twitter.com/mandetta/status/1380325847677165569,2006,351,4453
154,2021-04-08 21:44:55+00:00,mandetta,@gilmarmendes Parabéns minha eterna capital Cuiabá!,https://twitter.com/mandetta/status/1380275489206571023,161,4,229
155,2021-04-08 11:10:22+00:00,mandetta,"O projeto que permite a compra de vacinas pela iniciativa privada aprovado pelo Congresso não tem nenhum nexo, nem ético, nem do ponto de vista de saúde pública, nem do ponto vista econômico. Vacinação se faz por risco epidemiológico, não pela ocupação das pessoas",https://twitter.com/mandetta/status/1380115798799302659,824,480,5573
156,2021-04-07 17:38:50+00:00,mandetta,"Infelizmente, não temos muito o que celebrar neste #DiaMundialDaSaúde. São quase 350 mil vidas perdidas por causa da pandemia e do total descaso do governo. Meu abraço para todos os heróis da saúde. E viva o SUS, hoje e sempre!",https://twitter.com/mandetta/status/1379851173952360450,1639,266,4319
157,2021-04-05 13:33:16+00:00,mandetta,"Hoje, às 19h, eu vou bater um papo com a @luizatrajano sobre pandemia, vacinas e o que podemos fazer para vencer esse momento tão difícil do nosso país. Assista em nosso Instagram: https://t.co/k4PZZlahCw https://t.co/ZKjtscklql",https://twitter.com/mandetta/status/1379064596338728964,185,66,1081
158,2021-04-01 14:33:57+00:00,mandetta,Em tudo o Brasil se rompeu ao meio. Fizeram picadinho da liga social. Não foram capazes de enfrentar os problemas. Só quiseram enfiar suas agendas goela abaixo da sociedade. https://t.co/yVbliIBe7U,https://twitter.com/mandetta/status/1377630316299444230,209,74,926
159,2021-03-31 22:37:00+00:00,mandetta,@cirogomes @EduardoLeite_ @joaoamoedonovo @jdoriajr @LucianoHuck,https://twitter.com/mandetta/status/1377389491669753856,90,24,708
160,2021-03-31 22:25:02+00:00,mandetta,"Assinam este manifesto:

CIRO GOMES, EDUARDO LEITE, JOÃO AMOEDO, JOÃO DORIA, LUCIANO HUCK, LUIZ HENRIQUE MANDETTA",https://twitter.com/mandetta/status/1377386481006694402,330,100,1843
161,2021-03-31 22:25:01+00:00,mandetta,"Homens e mulheres desse país que apreciam a LIBERDADE, sejam civis ou militares, independentemente de filiação partidária, cor, religião, gênero e origem, devem estar unidos pela defesa da CONSCIÊNCIA DEMOCRÁTICA. Vamos defender o Brasil.",https://twitter.com/mandetta/status/1377386479240978432,66,64,843
162,2021-03-31 22:25:01+00:00,mandetta,"Exemplos não faltam para nos mostrar que o autoritarismo pode emergir das sombras, sempre que as sociedades se descuidam e silenciam na defesa dos valores democráticos.",https://twitter.com/mandetta/status/1377386477559025664,10,16,311
163,2021-03-31 22:25:01+00:00,mandetta,"Tudo isso só acontece em regimes democráticos. Fora da Democracia o que existe é o excesso, o abuso, a transgressão, a intimidação, a ameaça e a submissão arbitrária do indivíduo ao Estado.",https://twitter.com/mandetta/status/1377386476057600001,6,15,279
164,2021-03-31 22:25:00+00:00,mandetta,"Não há igualdade sem respeito. Não há prosperidade sem solidariedade.
A Democracia é o melhor dos sistemas políticos que a humanidade foi capaz de criar. Liberdade de expressão, respeito aos direitos individuais, justiça para todos, direito ao voto e ao protesto.",https://twitter.com/mandetta/status/1377386473964462080,8,16,286
165,2021-03-31 22:25:00+00:00,mandetta,"A conquista do Brasil sonhado por cada um de nós não pode prescindir da Democracia. Ela é nosso legado, nosso chão, nosso farol. Cabe a cada um de nós defendê-la e lutar por seus princípios e valores.
Não há Democracia sem Constituição. Não há liberdade sem justiça.",https://twitter.com/mandetta/status/1377386471854759937,6,20,299
166,2021-03-31 22:24:59+00:00,mandetta,"possibilitou a eleição de Tancredo Neves para a Presidência da República, a volta das eleições diretas para o Executivo e o Legislativo e promulgação da Constituição Cidadã de 1988. Três décadas depois, a Democracia brasileira é ameaçada.",https://twitter.com/mandetta/status/1377386469996650496,12,17,308
167,2021-03-31 22:24:59+00:00,mandetta,"MANIFESTO PELA
CONSCIÊNCIA DEMOCRÁTICA

Muitos brasileiros foram às ruas e lutaram pela reconquista da Democracia na década de 1980. O movimento “Diretas Já”, uniu diferentes forças políticas no mesmo palanque + https://t.co/DLYSur1GsX",https://twitter.com/mandetta/status/1377386467874512898,614,265,4099
168,2021-03-30 17:13:46+00:00,mandetta,"@FMouraBrasil @siganelsonmotta O perigo é que os sucessores da saúde e da justiça embarcaram na sabotagem. Colhemos mortes e obstrução de justiça. Que os sucessores da defesa e das forças mantenham a democracia intacta. Se não é golpe com morte , injustiça e ditadura.",https://twitter.com/mandetta/status/1376945759434706951,3,117,1536
169,2021-03-29 19:50:03+00:00,mandetta,"O ministro da Defesa, General Azevedo e Silva é um homem extremamente equilibrado. Precisamos atentar para os motivos pelos quais ele deixa o governo. Sai dizendo: ""Nesse período, preservei as Forças Armadas como instituições de Estado"".",https://twitter.com/mandetta/status/1376622703445217290,610,469,6251
170,2021-03-29 18:23:45+00:00,mandetta,"Somos 8 bilhões de pessoas nesse planeta, enfrentando a mesma ameaça. Se surgir uma variante do vírus resistente às vacinas em uso, seja no Brasil, no Camboja ou na Nigéria, toda a Humanidade volta à estaca zero. A resposta tem que ser global!",https://twitter.com/mandetta/status/1376600986408603652,209,86,1653
171,2021-03-29 18:23:45+00:00,mandetta,"Agora nos resta uma única alternativa: trabalhar internacionalmente para que a produção das vacinas já autorizadas ganhe escala. Não é quebra de patente, é liberação remunerada das fórmulas para produção em diversos lugares.",https://twitter.com/mandetta/status/1376600985083252738,57,57,1447
172,2021-03-29 18:23:45+00:00,mandetta,"Neste momento, o mais grave é que perdemos completamente o timing de compra das vacinas. A recusa à oferta da Pfizer (70 milhões de doses), em agosto, pode ser considerada criminosa. O resultado é o que estamos vendo hoje.",https://twitter.com/mandetta/status/1376600983678152713,56,45,855
173,2021-03-29 18:23:44+00:00,mandetta,"A Política Externa brasileira, que já foi respeitada mundialmente, patina no terreno escorregadio da ideologia. Inaceitável. E desalentador, pois é difícil acreditar que este governo consiga trazer qualquer coisa de volta aos eixos.",https://twitter.com/mandetta/status/1376600982105247744,83,36,835
174,2021-03-29 18:23:44+00:00,mandetta,Ernesto Araújo já vai tarde. Sua condução desastrosa da Política Externa brasileira contribuiu muito para o momento dramático que estamos vivendo. Nos deixou sem vacinas e sem nenhuma credibilidade internacional.,https://twitter.com/mandetta/status/1376600979882311681,4306,545,9375
175,2021-03-29 12:23:21+00:00,mandetta,Esse é o resultado de decisões baseadas em fake news e cinismo. Cheiro de quem cometeu erros macabros: https://t.co/2nIWHHeyuB,https://twitter.com/mandetta/status/1376510285662535683,454,182,2263
176,2021-03-26 12:58:34+00:00,mandetta,"Uma vacina 100% nacional contra o coronavírus, com tecnologia mais simples e barata é notícia que nos traz esperança. Parabéns à Ciência brasileira, ao empenho e talento dos feras que fazem o Butantan. Muito orgulho!",https://twitter.com/mandetta/status/1375431986186235907,4883,2069,26977
177,2021-03-26 00:06:49+00:00,mandetta,"Um abraço, Sala A! https://t.co/HHD5vhk9pe",https://twitter.com/mandetta/status/1375237769505738752,242,64,4074
178,2021-03-25 14:30:59+00:00,mandetta,"Outro erro se avizinha: teremos a sazonalidade da gripe comum, que começa em abril e atravessa maio. Ninguém está observando isso. https://t.co/paieysdG2u",https://twitter.com/mandetta/status/1375092855950180364,43,54,650
179,2021-03-25 14:30:44+00:00,mandetta,Transportaram pacientes de Manaus para outras cidades sem um plano de biossegurança e uma nova cepa se espalhou pelo país. Um erro grave. https://t.co/xUmcr8OFhx,https://twitter.com/mandetta/status/1375092794990211072,221,236,2326
180,2021-03-25 14:02:27+00:00,mandetta,"@miriamsplitter1 Miriam, especialistas pedem pelo menos 15 dias de intervalo. Mas o correto é termos uma orientação do Ministério da Saúde a esse respeito. Os técnicos do Ministério precisam estabelecer um parâmetro para ser seguido nacionalmente.",https://twitter.com/mandetta/status/1375085675507253250,5,5,64
181,2021-03-25 13:30:33+00:00,mandetta,"300 mil mortes na conta do negacionismo. Somente a Ciência, a responsabilidade com o próximo e a vacinação em massa podem evitar a continuidade dessa tragédia. https://t.co/6fEbDm0rRN",https://twitter.com/mandetta/status/1375077648439840772,326,89,1263
182,2021-03-25 00:23:47+00:00,mandetta,"Se não vacinarmos contra a gripe, vai potencializar a crise do coronavírus, dentro de um sistema que não cabe mais ninguém.",https://twitter.com/mandetta/status/1374879652393725953,72,144,2340
183,2021-03-25 00:23:47+00:00,mandetta,Um elemento não está sendo observado nem pela imprensa nem pelo Ministério da Saúde: a sazonalidade da gripe começa em abril e atravessa maio. A vacina da gripe precisa ser distanciada da de corona. Quem precisa tomar é exatamente quem está na faixa de vacina contra corona agora,https://twitter.com/mandetta/status/1374879651139555331,273,372,4443
184,2021-03-24 14:58:52+00:00,mandetta,Esperemos que o compromisso maior com a vida e com o Brasil prevaleça e se transforme em ações concretas.,https://twitter.com/mandetta/status/1374737486572818432,51,23,634
185,2021-03-24 14:58:52+00:00,mandetta,"Estamos morrendo, sem assistência à saúde, sem vacinas, com fome, sem emprego, falências, abismo fiscal. Se os que têm poder - político e econômico - não se unirem e agirem de forma coordenada, o barco afunda.",https://twitter.com/mandetta/status/1374737484454756353,46,46,745
